,portfolio_basis,portfolio_delta,percent_change
2020-05-30,430218007.46000004,-21501896.450000003,-0.04997907125493617
2020-05-31,430218007.46000004,-21501896.450000003,-0.04997907125493617
2020-06-01,430218007.46000004,-3513178.2600000016,-0.008166041865011062
2020-06-02,430543007.46000004,-2059153.9200000078,-0.0047826904265570154
2020-06-03,430848007.46000004,2484720.929999991,0.0057670475132246555
2020-06-04,431128007.46000004,1814401.640000002,0.00420849865609425
2020-06-05,431683007.46000004,6536298.299999999,0.015141430603116004
2020-06-06,433043007.46000004,-21405965.21,-0.04943149950753392
2020-06-07,433043007.46000004,-21405965.21,-0.04943149950753392
2020-06-08,433043007.46000004,8304663.170000004,0.0191774558806774
2020-06-09,433153007.46000004,7416023.009999988,0.017121023939063444
2020-06-10,433403007.46000004,4018798.5599999805,0.00927265960509258
2020-06-11,436123007.46000004,-8914513.560000004,-0.020440365235300312
2020-06-12,436673007.46000004,-7513723.970000017,-0.017206751600482854
2020-06-13,439033007.46000004,-21277535.200000007,-0.04846454557733586
2020-06-14,439033007.46000004,-21277535.200000007,-0.04846454557733586
2020-06-15,439033007.46000004,-4484620.500000007,-0.010214768420136607
2020-06-16,439078007.46000004,360752.44999999064,0.0008216135717816729
2020-06-17,439203007.46000004,-278745.26000000443,-0.0006346615466320341
2020-06-18,439498007.46000004,1299824.1999999858,0.002957520120539537
2020-06-19,449563007.46000004,-574781.3100000005,-0.0012785333767728693
2020-06-20,449608007.46000004,-20066790.270000003,-0.04463174573639076
2020-06-21,449608007.46000004,-20066790.270000003,-0.04463174573639076
2020-06-22,449608007.46000004,1275912.119999994,0.002837832286858252
2020-06-23,449728007.46000004,582609.7400000021,0.0012954713300834858
2020-06-24,450423007.46000004,-6356139.190000005,-0.014111488722219555
2020-06-25,452192293.18,-2761127.7900000196,-0.006106092102062702
2020-06-26,452302293.18,-7800864.5999999875,-0.01724701536477845
2020-06-27,452777293.18,-20225078.54,-0.044668932927163355
2020-06-28,452777293.18,-20225078.54,-0.044668932927163355
2020-06-29,452777293.18,-6299086.9200000055,-0.013912108700857103
2020-06-30,452902293.18,-3723698.9999999986,-0.008221859451968074
2020-07-01,453142293.18,-3371377.590000003,-0.007439997635931995
2020-07-02,453607293.18,-3038943.109999999,-0.006699502313323892
2020-07-03,455702293.18,-20272973.849999998,-0.04448732023824221
2020-07-04,455702293.18,-20273047.259999998,-0.04448748133025578
2020-07-05,455702293.18,-20273047.259999998,-0.04448748133025578
2020-07-06,455702293.18,772481.629999991,0.001695145364771875
2020-07-07,456132293.18,-1753234.2600000072,-0.003843696853334043
2020-07-08,457062293.18,688321.3999999845,0.0015059684648475481
2020-07-09,457607293.18,2125871.2699999954,0.004645623663965039
2020-07-10,457972293.18,5044036.169999985,0.011013845695720927
2020-07-11,457987293.18,-20245720.599999998,-0.044205856584852765
2020-07-12,457987293.18,-20245720.599999998,-0.044205856584852765
2020-07-13,457987293.18,-255459.7900000112,-0.000557787942600428
2020-07-14,458372293.18,847411.7199999839,0.0018487411490799041
2020-07-15,458387293.18,5879167.209999996,0.012825763928171016
2020-07-16,458527293.18,5731068.339999989,0.012498859773981205
2020-07-17,458637293.18,5562836.929999996,0.012129054947602715
2020-07-18,458757293.18,-20279649.279999994,-0.04420561717815129
2020-07-19,458757293.18,-20279649.279999994,-0.04420561717815129
2020-07-20,458757293.18,7351822.17,0.01602551562513341
2020-07-21,458857293.18,6721493.289999996,0.014648330515612611
2020-07-22,458937293.18,7425865.439999996,0.01618056660539786
2020-07-23,459177293.18,4283502.19999999,0.00932864552237524
2020-07-24,459532293.18,2548187.7499999963,0.005545176667272575
2020-07-25,459592293.18,-20212236.710000005,-0.0439786241195386
2020-07-26,459592293.18,-20212236.710000005,-0.0439786241195386
2020-07-27,459592293.18,4290778.109999984,0.009336053222980164
2020-07-28,460417293.18,1260361.4599999879,0.0027374329302336823
2020-07-29,461757293.18,3413878.6699999897,0.00739323172675739
2020-07-30,461787293.18,3013449.9299999885,0.006525623321613088
2020-07-31,462092293.18,4081311.199999984,0.008832242520024415
2020-08-01,462237293.18,-20245714.65,-0.04379939686544527
2020-08-02,462237293.18,-20245714.65,-0.04379939686544527
2020-08-03,462237293.18,8169600.369999983,0.017674039915292285
2020-08-04,462482293.18,9088753.88999999,0.01965211214359424
2020-08-05,463932293.18,8135153.860000001,0.01753521791776556
2020-08-06,464287293.18,9804892.379999988,0.021118157925116246
2020-08-07,464627293.18,10516678.419999987,0.022634654860720266
2020-08-08,464757293.18,-19839474.28000001,-0.042687816998530026
2020-08-09,464757293.18,-19839474.28000001,-0.042687816998530026
2020-08-10,464757293.18,12955992.409999996,0.02787689962077078
2020-08-11,465877293.18,11389797.869999986,0.02444806397893991
2020-08-12,466597293.18,14838761.879999978,0.031802074501695844
2020-08-13,466927293.18,17019719.759999983,0.036450471001785924
2020-08-14,466987293.18,18797310.509999983,0.040252295478957645
2020-08-15,467507293.18,-19641480.450000003,-0.042013206502936044
2020-08-16,467507293.18,-19641480.450000003,-0.042013206502936044
2020-08-17,467507293.18,19164998.389999997,0.04099400944023578
2020-08-18,467667293.18,19487498.989999983,0.041669578510591845
2020-08-19,467927293.18,20868366.190000005,0.044597454549359795
2020-08-20,468207293.18,21469355.009999998,0.045854379721817384
2020-08-21,468342293.18,20399612.139999993,0.04355705738529089
2020-08-22,468837293.18,-19627066.410000004,-0.04186327900000185
2020-08-23,468837293.18,-19627066.410000004,-0.04186327900000185
2020-08-24,468837293.18,21299777.05,0.04543106395297442
2020-08-25,469062293.18,22628080.669999983,0.04824109931453515
2020-08-26,469362293.18,26434315.579999972,0.05631964042297372
2020-08-27,469497078.89,25867365.819999978,0.05509590364471794
2020-08-28,469837078.89,25415268.509999987,0.0540937904901931
2020-08-29,470407078.89,-19117221.330000002,-0.04063973989317957
2020-08-30,470407078.89,-19117221.330000002,-0.04063973989317957
2020-08-31,470407078.89,26048992.38999998,0.05537542600648507
2020-09-01,495702078.89,29958421.15999999,0.060436343593886735
2020-09-02,496152078.89,31511177.349999987,0.06351112630727526
2020-09-03,496722078.89,20994781.019999996,0.042266655565051554
2020-09-04,498062078.89,16887324.569999997,0.03390606369317602
2020-09-05,498452078.89,-42568764.239999995,-0.08540191934758529
2020-09-06,498452078.89,-42568764.239999995,-0.08540191934758529
2020-09-07,498452078.89,-42567789.089999996,-0.08539996299101402
2020-09-08,498452078.89,10336304.919999998,0.02073680772486265
2020-09-09,498607078.89,15209935.219999988,0.030504852145020432
2020-09-10,499052078.89,10780423.189999998,0.02160179998443849
2020-09-11,499157078.89,9112287.76999998,0.018255351181763104
2020-09-12,499717078.89,-42507730.12,-0.08506359281219802
2020-09-13,499717078.89,-42507730.12,-0.08506359281219802
2020-09-14,499717078.89,15474227.179999989,0.030965976216726917
2020-09-15,499827078.89,16264902.93999999,0.032541059952415075
2020-09-16,499957078.89,15544080.959999988,0.03109083082593972
2020-09-17,500657078.89,10187906.949999996,0.020349072008703974
2020-09-18,500732078.89,9318175.049999988,0.01860910343642471
2020-09-19,500837078.89,-41511318.95,-0.08288387721212875
2020-09-20,500837078.89,-41511318.95,-0.08288387721212875
2020-09-21,500837078.89,7784222.029999984,0.015542423590625668
2020-09-22,500997078.89,10724154.859999992,0.021405623529303273
2020-09-23,501107078.89,3434498.799999995,0.006853822156349772
2020-09-24,501802078.89,4272763.389999982,0.00851483796051912
2020-09-25,502147078.89,9330342.209999986,0.01858089512464113
2020-09-26,502287078.89,-41499980.07000001,-0.08262203392074204
2020-09-27,502287078.89,-41499980.07000001,-0.08262203392074204
2020-09-28,502287078.89,12991388.559999984,0.025864468958089755
2020-09-29,502512078.89,12171831.039999992,0.024221967095569872
2020-09-30,502572078.89,14038458.149999993,0.027933223391569766
2020-10-01,502647078.89,17422082.82999999,0.03466066662214238
2020-10-02,502757078.89,15232720.129999992,0.03029837026587708
2020-10-03,502922078.89,-41483286.94,-0.08248452132298073
2020-10-04,502922078.89,-41483286.94,-0.08248452132298073
2020-10-05,502922078.89,20355058.439999994,0.04047358287575219
2020-10-06,503922078.89,17124422.539999984,0.03398228269283283
2020-10-07,503922078.89,22201206.879999984,0.04405682507284273
2020-10-08,504027078.89,24773983.18999999,0.049152087710364306
2020-10-09,504042078.89,27649125.969999973,0.05485479710521153
2020-10-10,504397078.89,-41208474.809999995,-0.08169848029390914
2020-10-11,504397078.89,-41208474.809999995,-0.08169848029390914
2020-10-12,504397078.89,30861299.5,0.06118453256691104
2020-10-13,504412078.89,30454734.64999999,0.06037669580993803
2020-10-14,504652078.89,29568479.069999993,0.0585918106887361
2020-10-15,504752078.89,28397843.46999999,0.056260973768448214
2020-10-16,505047078.89,26915214.929999996,0.05329248708685665
2020-10-17,506227078.89,-41183043.59,-0.0813529052620056
2020-10-18,506227078.89,-41183043.59,-0.0813529052620056
2020-10-19,506227078.89,22917874.009999994,0.04527192433137285
2020-10-20,506422078.89,23689347.089999977,0.046777871813810754
2020-10-21,506437078.89,22949431.85,0.04531546525049107
2020-10-22,506482078.89,24112182.21,0.04760717745994877
2020-10-23,508212078.89,25801960.099999987,0.05077006464772494
2020-10-24,508347078.89,-40958106.59000001,-0.08057114576016446
2020-10-25,508347078.89,-40958106.59000001,-0.08057114576016446
2020-10-26,508347078.89,20808701.919999987,0.040934044443486875
2020-10-27,508627078.89,20565970.27999998,0.04043428109427841
2020-10-28,508642078.89,10495259.38999999,0.020633879550240115
2020-10-29,509192078.89,12005609.179999981,0.02357776108020238
2020-10-30,509702078.89,7848289.489999983,0.015397797684269876
2020-10-31,509837078.89,-41024235.74000001,-0.08046538284213574
2020-11-01,509837078.89,-41024235.74000001,-0.08046538284213574
2020-11-02,509837078.89,11312842.199999984,0.022189131917650873
2020-11-03,510152078.89,15245655.039999995,0.029884529870331654
2020-11-04,510557078.89,23411793.65999999,0.04585538939328678
2020-11-05,511107078.89,31479419.509999987,0.06159065450309476
2020-11-06,511827078.89,32366776.379999965,0.06323771780538426
2020-11-07,511937078.89,-40805318.84000001,-0.07970768385926556
2020-11-08,511937078.89,-40805318.84000001,-0.07970768385926556
2020-11-09,511937078.89,36090224.87999999,0.07049738408917769
2020-11-10,513042078.89,37399010.29999998,0.07289657484024542
2020-11-11,513317078.89,41163145.92999998,0.08019048580852096
2020-11-12,513422078.89,39730362.65999999,0.07738343225498912
2020-11-13,514747078.89,43603180.989999995,0.08470797169752929
2020-11-14,517517078.89,-40107031.33,-0.07749895214284297
2020-11-15,517517078.89,-40107031.33,-0.07749895214284297
2020-11-16,517517078.89,47177568.41,0.09116137483073819
2020-11-17,517972078.89,46540545.359999985,0.08985145581540824
2020-11-18,521307078.89,44814465.76000002,0.08596558070038453
2020-11-19,522377078.89,49649540.98999998,0.09504540493143455
2020-11-20,525752078.89,48709195.11,0.09264669996709825
2020-11-21,526907078.89,-38787473.88,-0.07361349929424177
2020-11-22,526907078.89,-38787473.88,-0.07361349929424177
2020-11-23,526907078.89,51134587.32,0.09704668881602772
2020-11-24,527382078.89,55923665.35,0.10604013217078698
2020-11-25,527917078.89,56141744.89999999,0.1063457636529657
2020-11-26,528417078.89,-38486331.89000001,-0.07283324749995763
2020-11-27,528417078.89,55720524.15999998,0.10544800004770334
2020-11-28,528717078.89,-38486443.57000001,-0.07279213232679996
2020-11-29,528717078.89,-38486443.57000001,-0.07279213232679996
2020-11-30,528717078.89,53513334.64999999,0.10121355406628255
2020-12-01,529172078.89,58616566.70999998,0.11077033170940358
2020-12-02,530212078.89,54555497.78,0.10289372866459784
2020-12-03,530277078.89,56782308.40999999,0.10708045033524603
2020-12-04,530412078.89,62500138.279999994,0.11783317305064926
2020-12-05,530412078.89,-38485455.17000001,-0.0725576522513194
2020-12-06,530412078.89,-38485455.17000001,-0.0725576522513194
2020-12-07,530412078.89,61278912.00999998,0.11553076268217559
2020-12-08,530537078.89,66403867.879999995,0.12516348154012433
2020-12-09,530842078.89,62671532.62,0.11806059676174742
2020-12-10,530887078.89,66577710.56,0.1254084215031252
2020-12-11,531437078.89,65369086.27,0.12300437599599724
2020-12-12,531557078.89,-38405015.13,-0.07225003043924753
2020-12-13,531557078.89,-38405015.13,-0.07225003043924753
2020-12-14,531557078.89,65717629.71999999,0.12363231030095932
2020-12-15,531587078.89,68155873.7,0.12821205858185153
2020-12-16,532632078.89,70190009.21000001,0.13177953786838242
2020-12-17,532872078.89,73546338.06999998,0.13801874968416583
2020-12-18,533097078.89,74808926.34,0.1403288993737596
2020-12-19,533567078.89,-38131662.64000001,-0.07146554603654852
2020-12-20,533567078.89,-38131662.64000001,-0.07146554603654852
2020-12-21,533567078.89,76373772.56,0.14313809000151076
2020-12-22,533867078.89,76964589.96,0.14416433041726867
2020-12-23,537927078.89,75713212.39999998,0.14074995547023295
2020-12-24,538107078.89,75868289.53999999,0.14099106389103833
2020-12-25,538172078.89,-38118594.81000001,-0.07082975186788032
2020-12-26,538172078.89,-38118594.81000001,-0.07082975186788032
2020-12-27,538172078.89,-38118594.81000001,-0.07082975186788032
2020-12-28,538172078.89,73201935.33999999,0.1360195710839955
2020-12-29,538292078.89,74585701.83999999,0.13855990969401127
2020-12-30,538382078.89,76205919.29999998,0.14154616635292955
2020-12-31,538567078.89,78162214.85,0.14512995300621465
2021-01-01,538717078.89,-37936878.06000001,-0.07042078216299932
2021-01-02,538717078.89,-37936878.06000001,-0.07042078216299932
2021-01-03,538717078.89,-37936878.06000001,-0.07042078216299932
2021-01-04,538717078.89,71344395.49000001,0.13243388465983225
2021-01-05,539117078.89,73880967.48999998,0.13704067332111816
2021-01-06,539267078.89,75217574.41,0.139481116786925
2021-01-07,539412078.89,83262359.24,0.15435760988396283
2021-01-08,539457078.89,86305184.45000002,0.15998526634887
2021-01-09,539562078.89,-37654737.70000002,-0.06978759103579749
2021-01-10,539562078.89,-37654737.70000002,-0.06978759103579749
2021-01-11,539562078.89,81831426.78,0.15166267234410832
2021-01-12,539967078.89,82460377.81999996,0.1527137135647458
2021-01-13,540177078.89,80109310.68,0.14830194358600918
2021-01-14,540577078.89,75725877.1,0.1400834035647471
2021-01-15,541032078.89,71467450.96999998,0.13209466454674013
2021-01-16,543422078.89,-26404752.220000014,-0.048589767044310485
2021-01-17,543422078.89,-26404752.220000014,-0.048589767044310485
2021-01-18,543422078.89,-26404752.220000014,-0.048589767044310485
2021-01-19,543422078.89,74272904.23000002,0.13667627267134727
2021-01-20,546312078.89,80529268.53,0.14740524993263893
2021-01-21,546957078.89,79984054.63,0.14623460910739178
2021-01-22,547492078.89,79224232.64999999,0.1447038883386611
2021-01-23,547897078.89,-25941547.130000003,-0.04734748209016867
2021-01-24,547897078.89,-25941547.130000003,-0.04734748209016867
2021-01-25,547897078.89,79754344.18999998,0.1455644632228676
2021-01-26,548147078.89,77493286.81999998,0.14137316389047297
2021-01-27,548242078.89,72200318.36999999,0.13169422988505478
2021-01-28,548502078.89,76898673.08999999,0.14019759641680724
2021-01-29,548902078.89,70862365.73999998,0.12909837376331162
2021-01-30,549002078.89,-25805935.020000007,-0.04700516812645909
2021-01-31,549002078.89,-25805935.020000007,-0.04700516812645909
2021-02-01,549002078.89,75648626.27000001,0.13779296869503702
2021-02-02,549362078.89,83935048.83999997,0.15278639000637406
2021-02-03,550597078.89,84501704.84999998,0.15347285354356555
2021-02-04,550727078.89,89413656.14,0.16235565594525472
2021-02-05,550967078.89,94330563.22,0.1712090737073476
2021-02-06,552217078.89,-25592607.89,-0.046345194432311235
2021-02-07,552217078.89,-25592607.89,-0.046345194432311235
2021-02-08,552217078.89,99098315.42,0.17945536132130405
2021-02-09,552572078.89,100218260.16999999,0.1813668551102278
2021-02-10,553052078.89,99971383.12999998,0.1807630545945094
2021-02-11,553592078.89,102210123.97999999,0.18463075588967987
2021-02-12,557912078.89,104026444.40999998,0.18645669872745346
2021-02-13,570412078.89,-24221770.920000006,-0.04246363605612041
2021-02-14,570412078.89,-24221770.920000006,-0.04246363605612041
2021-02-15,570412078.89,-24221770.920000006,-0.04246363605612041
2021-02-16,570412078.89,103529129.44999999,0.18149883791287116
2021-02-17,571142078.89,101790406.97,0.17822256620949212
2021-02-18,571712078.89,97305358.32,0.17019993439516254
2021-02-19,573122078.89,99867566.95,0.1742518228287759
2021-02-20,574442078.89,-22158772.46,-0.038574424253212114
2021-02-21,574442078.89,-22158772.46,-0.038574424253212114
2021-02-22,574442078.89,93137690.49000001,0.1621359122402225
2021-02-23,574972078.89,91531053.00999999,0.15919217014277162
2021-02-24,576232078.89,95312440.89,0.16540634300263365
2021-02-25,577027078.89,85000973.82000001,0.14730846597964242
2021-02-26,577682078.89,83362150.54999998,0.1443045467330024
2021-02-27,578077078.89,-21693142.93000001,-0.03752638484067609
2021-02-28,578077078.89,-21693142.93000001,-0.03752638484067609
2021-03-01,578077078.89,93579433.78,0.16188054707114044
2021-03-02,580932078.89,88635162.99999999,0.15257405507603777
2021-03-03,581057078.89,81192391.94,0.13973221373552966
2021-03-04,581367078.89,77451959.37,0.13322384803397963
2021-03-05,582077078.89,82159826.12,0.14114939257988965
2021-03-06,582392078.89,-21847901.690000016,-0.03751407768395587
2021-03-07,582392078.89,-21847901.690000016,-0.03751407768395587
2021-03-08,582392078.89,76652606.57000002,0.13161684258497253
2021-03-09,582972078.89,84658904.99999999,0.14521948488715553
2021-03-10,583662078.89,86034252.75999999,0.1474042187623679
2021-03-11,585927078.89,92584772.77000001,0.15801415586628242
2021-03-12,586342078.89,92516695.25999999,0.15778621148109084
2021-03-13,587117078.89,-21763862.080000013,-0.037069032502250895
2021-03-14,587117078.89,-21763862.080000013,-0.037069032502250895
2021-03-15,587117078.89,93616518.55,0.15945119281317932
2021-03-16,587912078.89,90465799.39999999,0.15387640881745926
2021-03-17,588837078.89,92891863.49,0.15775477941217256
2021-03-18,589692078.89,83760920.25,0.14204179307896825
2021-03-19,590462078.89,86407259.30999999,0.14633837192802557
2021-03-20,600777078.89,-21494545.710000012,-0.0357779057578453
2021-03-21,600777078.89,-21494545.710000012,-0.0357779057578453
2021-03-22,600777078.89,88414517.05000001,0.14716692789504437
2021-03-23,601127078.89,83570706.42999998,0.1390233602257877
2021-03-24,601337078.89,77672547.25,0.12916640263290385
2021-03-25,601642078.89,78657105.78999998,0.13073737451196643
2021-03-26,602092078.89,82181577.74,0.13649337139845394
2021-03-27,602412078.89,-21467740.080000017,-0.03563630417164994
2021-03-28,602412078.89,-21467740.080000017,-0.03563630417164994
2021-03-29,602412078.89,78592411.63999999,0.1304628748228518
2021-03-30,603202078.89,78743266.67,0.13054210094053678
2021-03-31,603682078.89,81326044.17,0.13471667789034836
2021-04-01,604362078.89,89742525.00999999,0.14849132357017727
2021-04-02,604607078.89,-21311906.43000002,-0.03524918442755684
2021-04-03,604607078.89,-21311906.43000002,-0.03524918442755684
2021-04-04,604607078.89,-21311906.43000002,-0.03524918442755684
2021-04-05,604607078.89,89926339.36999999,0.14873517447909482
2021-04-06,604857078.89,91494816.24000001,0.15126683547773997
2021-04-07,604857078.89,89800806.58999999,0.1484661579141926
2021-04-08,605272078.89,93262037.36999999,0.1540828341876135
2021-04-09,605317078.89,94234838.72,0.1556784733264145
2021-04-10,605742078.89,-20470045.900000013,-0.033793336493166556
2021-04-11,605742078.89,-20470045.900000013,-0.033793336493166556
2021-04-12,605742078.89,94599999.33000001,0.15617207822733897
2021-04-13,605967078.89,93306637.99,0.15397971480714345
2021-04-14,606137078.89,97902335.19,0.161518472635407
2021-04-15,608222078.89,101373711.45,0.1666721991332609
2021-04-16,608582078.89,103471236.44999997,0.170020183043711
2021-04-17,608882078.89,-19995479.300000016,-0.032839658109911914
2021-04-18,608882078.89,-19995479.300000016,-0.032839658109911914
2021-04-19,608882078.89,100606055.70999998,0.16523077160261662
2021-04-20,609347078.89,96182928.83999997,0.1578458848366171
2021-04-21,609567078.89,98846608.25999999,0.16215870522403564
2021-04-22,609727078.89,99293004.60999998,0.16284827761096254
2021-04-23,609832078.89,104762795.27999999,0.1717895776665052
2021-04-24,609937078.89,-19849380.750000015,-0.032543325265817755
2021-04-25,609937078.89,-19849380.750000015,-0.032543325265817755
2021-04-26,609937078.89,108507045.86,0.17789875319183351
2021-04-27,610097078.89,110569722.07999998,0.18123299701937373
2021-04-28,610412078.89,110406440.16999999,0.18087197810824432
2021-04-29,610542078.89,109218144.64999998,0.1788871699859979
2021-04-30,610557078.89,106344351.36000003,0.1741759370857436
2021-05-01,610952078.89,-15349588.67000001,-0.02512404687760078
2021-05-02,610952078.89,-15349588.67000001,-0.02512404687760078
2021-05-03,610952078.89,105266901.51000002,0.1722997680951553
2021-05-04,611677078.89,100262368.14999998,0.1639138879160625
2021-05-05,612015129.29,91829128.41999999,0.1500438862132888
2021-05-06,612960129.29,91887719.98999998,0.14990815160593687
2021-05-07,613885129.29,94854299.32,0.15451473703183763
2021-05-08,614400129.29,-15346087.180000013,-0.02497735018014064
2021-05-09,614400129.29,-15346087.180000013,-0.02497735018014064
2021-05-10,614400129.29,88288367.06,0.14369848385615727
2021-05-11,614480129.29,87152345.19999999,0.14183102275528425
2021-05-12,614635129.29,78094353.00999999,0.12705806955780616
2021-05-13,616920129.29,80607737.99999999,0.13066154624062873
2021-05-14,617600129.29,87435566.28999999,0.14157310230895984
2021-05-15,617755752.84,-11822946.62000001,-0.019138545558898545
2021-05-16,617755752.84,-11822946.62000001,-0.019138545558898545
2021-05-17,617755752.84,86407125.11999997,0.13987263529762642
2021-05-18,617800752.84,86135846.69999999,0.13942334369784706
2021-05-19,620410752.84,85635991.85999998,0.13803112126601869
2021-05-20,620675752.84,89989762.87999998,0.14498675430486466
2021-05-21,622455752.84,89884383.36999997,0.14440284784885654
2021-05-22,623735752.84,-10075186.22000001,-0.016152972110586205
2021-05-23,623735752.84,-10075186.22000001,-0.016152972110586205
2021-05-24,623735752.84,94550873.35999998,0.15158802895214837
2021-05-25,623765752.84,93853388.76999998,0.15046255480152015
2021-05-26,631240752.84,96684083.55999997,0.15316514836060718
2021-05-27,633695752.84,97938471.45000002,0.15455125115021595
2021-05-28,634925752.84,98046409.90999997,0.15442185085648505
2021-05-29,635155752.84,-8679949.950000012,-0.013665860556546906
2021-05-30,635155752.84,-8679949.950000012,-0.013665860556546906
2021-05-31,635155752.84,-8678521.820000011,-0.013663612084430241
2021-06-01,635155752.84,99155512.71000001,0.1561121225252886
2021-06-02,635215752.84,99219310.13999999,0.1561978110530134
2021-06-03,635230752.84,96174364.71999998,0.15140067493587497
2021-06-04,640370752.84,98312366.74999999,0.1535241363132083
2021-06-05,640535752.84,-8375257.800000008,-0.013075394718976866
2021-06-06,640535752.84,-8375257.800000008,-0.013075394718976866
2021-06-07,640535752.84,102381965.44999999,0.1598380184026575
2021-06-08,640535752.84,103728148.41,0.16193966995611303
2021-06-09,640640752.84,103436690.49999999,0.1614581808001735
2021-06-10,641685752.84,104573066.55,0.16296616542782208
2021-06-11,642910752.84,107831809.50999998,0.16772438325796032
2021-06-12,644220752.84,-7412007.42000001,-0.011505384431229075
2021-06-13,644220752.84,-7412007.42000001,-0.011505384431229075
2021-06-14,644220752.84,106936285.03999999,0.16599323224000345
2021-06-15,644505752.84,104543539.10999998,0.16220730171814796
2021-06-16,644850752.84,103809018.69,0.16098146467661337
2021-06-17,645015752.84,105096339.28,0.16293608151004302
2021-06-18,645235752.84,104202792.33000001,0.16149568877941473
2021-06-19,650425752.84,-3507495.22000001,-0.005392614306375455
2021-06-20,650425752.84,-3507495.22000001,-0.005392614306375455
2021-06-21,650425752.84,110392756.38999999,0.1697238399740236
2021-06-22,650560752.84,112910705.34999998,0.1735590486470207
2021-06-23,650870752.84,114063335.89999999,0.17524729049860926
2021-06-24,651020752.84,116378027.71,0.1787623930609198
2021-06-25,651660752.84,116281976.74000001,0.17843943529395012
2021-06-26,654815752.84,-1587268.1500000125,-0.002423992005561679
2021-06-27,654815752.84,-1587268.1500000125,-0.002423992005561679
2021-06-28,654815752.84,116927773.11,0.1785659135457154
2021-06-29,655230752.84,117577703.19999999,0.179444726442367
2021-06-30,655810752.84,117464656.66,0.17911364848977732
2021-07-01,655950752.84,119412763.22999999,0.18204531775135752
2021-07-02,658202643.59,119184223.00999999,0.18107527244184216
2021-07-03,658507643.59,-1982600.7100000097,-0.003010748211199833
2021-07-04,658507643.59,-1982600.7100000097,-0.003010748211199833
2021-07-05,658507643.59,-1976664.6000000094,-0.0030017337220624887
2021-07-06,658507643.59,117240675.96000001,0.17803996217999313
2021-07-07,659187643.59,116072259.57,0.176083791464687
2021-07-08,660222643.59,113071809.73999998,0.1712631501476006
2021-07-09,660332643.59,118831384.69999999,0.17995685334281655
2021-07-10,661662643.59,-1868339.03000001,-0.002823703360163897
2021-07-11,661662643.59,-1868339.03000001,-0.002823703360163897
2021-07-12,661662643.59,119514431.52999999,0.1806274431355947
2021-07-13,661707643.59,118410773.15000002,0.17894726515108597
2021-07-14,661832643.59,117665243.5,0.17778700497718675
2021-07-15,662162643.59,115243062.33,0.17404041657378147
2021-07-16,662327643.59,112321718.61999999,0.1695863364711535
2021-07-17,663882643.59,-1870922.9000000074,-0.0028181530547068344
2021-07-18,663882643.59,-1870922.9000000074,-0.0028181530547068344
2021-07-19,663882643.59,106132973.97999999,0.15986707139393974
2021-07-20,664557643.59,113662101.73999996,0.1710342253020928
2021-07-21,664602643.59,117833541.31,0.17729923653853638
2021-07-22,665817643.59,117511813.99999999,0.17649249029567907
2021-07-23,665927643.59,122029509.18,0.18324739985584895
2021-07-24,667622643.59,-1726205.1799999997,-0.002585600108944321
2021-07-25,667622643.59,-1726205.1799999997,-0.002585600108944321
2021-07-26,667622643.59,122060304.22999999,0.18282828691017194
2021-07-27,667757643.59,117524807.97000003,0.175999195363999
2021-07-28,668982643.59,121070327.55000001,0.18097678424105795
2021-07-29,669012643.59,121120050.27,0.1810429913851189
2021-07-30,669392643.59,118739225.85,0.17738352368677543
2021-07-31,671872643.59,-1460983.8400000036,-0.0021744952022358967
2021-08-01,671872643.59,-1460983.8400000036,-0.0021744952022358967
2021-08-02,671872643.59,117540123.18,0.17494405271801342
2021-08-03,672007643.59,116033993.05000001,0.1726676685254993
2021-08-04,672022643.59,101646435.14,0.15125447945771056
2021-08-05,672172643.59,105733635.07999998,0.1573013065739901
2021-08-06,672297643.59,105575501.28999998,0.15703684565401374
2021-08-07,672417643.59,-1510312.2900000033,-0.002246092594977923
2021-08-08,672417643.59,-1510312.2900000033,-0.002246092594977923
2021-08-09,672417643.59,103796181.82999997,0.15436266852820515
2021-08-10,673257643.59,103481865.97,0.15370321741644913
2021-08-11,673602643.59,104059308.54,0.15448174013304128
2021-08-12,674482643.59,104957369.21999998,0.15561166802062407
2021-08-13,674612643.59,104007037.13999997,0.15417297337701677
2021-08-14,674882643.59,-1130852.4100000053,-0.0016756282306868938
2021-08-15,674882643.59,-1130852.4100000053,-0.0016756282306868938
2021-08-16,674882643.59,102899814.6,0.152470678535501
2021-08-17,688207643.59,100471024.88,0.1459894056914248
2021-08-18,688222643.59,98662965.45999998,0.14335908063899333
2021-08-19,688397643.59,98671087.38,0.1433344351172229
2021-08-20,688412643.59,104285817.1,0.15148736454949513
2021-08-21,688647643.59,-1184643.4500000044,-0.0017202461389751087
2021-08-22,688647643.59,-1184643.4500000044,-0.0017202461389751087
2021-08-23,688647643.59,107842637.16,0.1566006043349017
2021-08-24,688727643.59,110731837.97,0.16077739727827553
2021-08-25,688777643.59,111360626.09999998,0.1616786304496959
2021-08-26,690572643.59,108721874.86,0.15743727451293202
2021-08-27,690572643.59,114228307.03999999,0.165410993470831
2021-08-28,690647643.59,-579513.5599999982,-0.0008390871457805536
2021-08-29,690647643.59,-579513.5599999982,-0.0008390871457805536
2021-08-30,690647643.59,115371349.17999998,0.16704806025297855
