,portfolio_basis,portfolio_delta,percent_change
2017-07-26,532630,285655.63,0.5363115671291516
2017-07-27,532630,285573.5,0.5361573700317294
2017-07-28,532630,283347.13,0.5319774139646659
2017-07-29,532630,0,0.0
2017-07-30,532630,0,0.0
2017-07-31,532630,278057.87,0.5220469556727935
2017-08-01,532630,256260.42,0.4811227681504985
2017-08-02,532630,278946.5,0.5237153371008016
2017-08-03,532630,271147.83,0.5090735219570809
2017-08-04,532630,289604.5,0.5437254754707771
2017-08-05,532630,0,0.0
2017-08-06,532630,0,0.0
2017-08-07,532630,285261.11,0.5355708653286522
2017-08-08,532630,277305.1,0.5206336481234628
2017-08-09,532630,267506.04,0.50223614892139
2017-08-10,532630,241466.55,0.4533476334416011
2017-08-11,532630,239813.21,0.45024352740176105
2017-08-12,532630,0,0.0
2017-08-13,532630,0,0.0
2017-08-14,532630,242188.22,0.4547025514897771
2017-08-15,532630,249173.83000000002,0.4678178660608678
2017-08-16,532630,248074.69,0.4657542571766517
2017-08-17,532630,229398.09,0.43068939038356835
2017-08-18,532630,228418.61000000002,0.4288504402681036
2017-08-19,532630,0,0.0
2017-08-20,532630,0,0.0
2017-08-21,532630,230242.98,0.4322756510147758
2017-08-22,532630,245941.62,0.4617494696130522
2017-08-23,532630,246577.0,0.4629423802639731
2017-08-24,532630,241615.27,0.45362685166062744
2017-08-25,532630,241126.55000000002,0.4527092916283349
2017-08-26,532630,0,0.0
2017-08-27,532630,0,0.0
2017-08-28,532630,251447.65,0.4720869083604003
2017-08-29,532630,255222.22,0.4791735726489308
2017-08-30,532630,279311.44,0.5244005031635469
2017-08-31,532630,279826.76,0.525368004055348
2017-09-01,532630,282707.08,0.5307757355011923
2017-09-02,532630,0,0.0
2017-09-03,532630,0,0.0
2017-09-04,532630,0,0.0
2017-09-05,532630,262393.85000000003,0.49263813529091494
2017-09-06,532630,269286.56,0.5055790323489101
2017-09-07,532630,275742.42,0.5176997540506543
2017-09-08,547630,284791.47,0.5200435878238956
2017-09-09,547630,0,0.0
2017-09-10,547630,0,0.0
2017-09-11,547630,269726.31,0.49253384584482224
2017-09-12,547630,283310.85000000003,0.5173399010280665
2017-09-13,547630,281596.61000000004,0.5142096123294926
2017-09-14,547630,276487.26999999996,0.5048796997973083
2017-09-15,547630,273280.87,0.4990246516808794
2017-09-16,547630,0,0.0
2017-09-17,547630,0,0.0
2017-09-18,547630,292935.13,0.5349143217135658
2017-09-19,547630,292153.04,0.5334861859284553
2017-09-20,547630,306210.4,0.5591556342786188
2017-09-21,547630,299781.32,0.5474158099446707
2017-09-22,547630,304942.91000000003,0.5568411336121104
2017-09-23,547630,0,0.0
2017-09-24,547630,0,0.0
2017-09-25,547630,303052.49999999994,0.5533891496083121
2017-09-26,547630,302263.08,0.5519476288735096
2017-09-27,547630,324906.25,0.593295199313405
2017-09-28,547630,329880.07,0.6023776454905685
2017-09-29,547630,334804.72000000003,0.6113703047678177
2017-09-30,547630,0,0.0
2017-10-01,547630,0,0.0
2017-10-02,547630,332778.81,0.6076708909300075
2017-10-03,547630,336985.12,0.6153518251374103
2017-10-04,547630,321547.36000000004,0.5871616967660648
2017-10-05,547630,328969.38,0.6007146796194511
2017-10-06,547630,323799.17000000004,0.5912736153972573
2017-10-07,547630,0,0.0
2017-10-08,547630,0,0.0
2017-10-09,547630,326102.33,0.5954793017183135
2017-10-10,547630,323500.78,0.5907287402078046
2017-10-11,547630,316295.66,0.5775718276938808
2017-10-12,547630,318557.96,0.5817029015941421
2017-10-13,547630,313350.79000000004,0.5721943465478517
2017-10-14,547630,0,0.0
2017-10-15,547630,0,0.0
2017-10-16,547630,316814.24000000005,0.5785187809287293
2017-10-17,547630,316440.8300000001,0.5778369154356044
2017-10-18,547630,312684.59,0.5709778317477129
2017-10-19,547630,318887.58999999997,0.5823048225992001
2017-10-20,547630,328514.0,0.5998831327721271
2017-10-21,547630,0,0.0
2017-10-22,547630,0,0.0
2017-10-23,547630,324110.81999999995,0.5918427040154848
2017-10-24,547630,337198.04000000004,0.6157406277961398
2017-10-25,547630,331803.83,0.605890528276391
2017-10-26,547630,371411.17,0.6782155287329036
2017-10-27,547630,388891.0,0.7101345799170973
2017-10-28,547630,0,0.0
2017-10-29,547630,0,0.0
2017-10-30,547630,367792.47,0.6716076000219126
2017-10-31,547630,363038.37,0.6629263736464401
2017-11-01,547630,361595.74,0.660292058506656
2017-11-02,547630,379725.96,0.693398754633603
2017-11-03,547630,377150.01999999996,0.6886949582747475
2017-11-04,547630,0,0.0
2017-11-05,547630,0,0.0
2017-11-06,547630,360943.26,0.6591005971184924
2017-11-07,547630,353721.48000000004,0.6459132626043133
2017-11-08,547630,359268.61,0.6560426017566605
2017-11-09,547630,363214.55,0.6632480872121688
2017-11-10,547630,370078.91,0.675782754779687
2017-11-11,547630,0,0.0
2017-11-12,547630,0,0.0
2017-11-13,547630,379295.21,0.6926121834085058
2017-11-14,547630,368016.49000000005,0.6720166718404763
2017-11-15,547630,342299.25,0.6250556945382831
2017-11-16,547630,371324.96,0.6780581049248581
2017-11-17,547630,385265.06000000006,0.7035134306009533
2017-11-18,547630,0,0.0
2017-11-19,547630,0,0.0
2017-11-20,547630,396115.9,0.7233276117086355
2017-11-21,547630,395257.08,0.7217593630736081
2017-11-22,547630,399242.11,0.7290362288406406
2017-11-23,547630,0,0.0
2017-11-24,547630,399586.27999999997,0.729664700619031
2017-11-25,547630,0,0.0
2017-11-26,547630,0,0.0
2017-11-27,547630,393956.39999999997,0.7193842557931449
2017-11-28,547630,398835.49,0.7282937202125522
2017-11-29,547630,410272.63000000006,0.7491785146905758
2017-11-30,547630,431902.65,0.7886760221317313
2017-12-01,547630,409888.37,0.7484768365502255
2017-12-02,547630,0,0.0
2017-12-03,547630,0,0.0
2017-12-04,547630,416428.76999999996,0.7604199368186548
2017-12-05,547630,402735.59,0.7354154995160966
2017-12-06,562630,401195.75999999995,0.7130721077795353
2017-12-07,562630,426626.42000000004,0.7582717238682616
2017-12-08,562630,432658.8900000001,0.7689936370261097
2017-12-09,562630,0,0.0
2017-12-10,562630,0,0.0
2017-12-11,562630,416606.08999999997,0.7404619199118425
2017-12-12,562630,406827.49,0.7230817588823916
2017-12-13,562630,414670.31,0.7370213284041022
2017-12-14,562630,401478.3500000001,0.7135743739224715
2017-12-15,562630,417694.64,0.74239667276896
2017-12-16,562630,0,0.0
2017-12-17,562630,0,0.0
2017-12-18,562630,435406.86,0.7738777882444946
2017-12-19,562630,422051.54,0.7501404830883529
2017-12-20,562630,431516.91,0.7669639194497271
2017-12-21,562630,453417.37,0.8058890745249987
2017-12-22,562630,455275.05,0.8091908536693742
2017-12-23,562630,0,0.0
2017-12-24,562630,0,0.0
2017-12-25,562630,0,0.0
2017-12-26,562630,462080.87,0.8212872936032561
2017-12-27,562630,466082.43999999994,0.8283995521035138
2017-12-28,562630,464665.73000000004,0.8258815384888827
2017-12-29,562630,466676.33999999997,0.8294551303698701
2017-12-30,562630,0,0.0
2017-12-31,562630,0,0.0
2018-01-01,562630,0,0.0
2018-01-02,562630,477089.50999999995,0.8479631551819135
2018-01-03,562630,489605.05,0.8702078630716457
2018-01-04,562630,488912.66000000003,0.868977231928621
2018-01-05,562630,490575.38,0.8719324956010167
2018-01-06,562630,0,0.0
2018-01-07,562630,0,0.0
2018-01-08,562630,503340.75999999995,0.8946212608641557
2018-01-09,562630,506897.66,0.9009431775767378
2018-01-10,562630,491221.06,0.8730801059310737
2018-01-11,562630,508348.19999999995,0.903521319517267
2018-01-12,562630,498557.99,0.8861205232568473
2018-01-13,562630,0,0.0
2018-01-14,562630,0,0.0
2018-01-15,562630,0,0.0
2018-01-16,562630,505452.7100000001,0.8983749711177863
2018-01-17,562630,507568.96,0.902136324049553
2018-01-18,562630,513389.24000000005,0.9124810977018646
2018-01-19,562630,523704.94999999995,0.9308159003252581
2018-01-20,562630,0,0.0
2018-01-21,562630,0,0.0
2018-01-22,562630,520196.49999999994,0.9245800970442386
2018-01-23,562630,534684.4,0.9503304125268828
2018-01-24,562630,531360.3700000001,0.9444223912695735
2018-01-25,562630,538276.83,0.9567154790892771
2018-01-26,562630,553335.2299999999,0.9834797824502779
2018-01-27,562630,0,0.0
2018-01-28,562630,0,0.0
2018-01-29,562630,544273.9800000001,0.9673746156443845
2018-01-30,562630,536060.85,0.9527768693457511
2018-01-31,562630,506153.3,0.8996201766702806
2018-02-01,562630,508541.81000000006,0.9038654355437855
2018-02-02,562630,482445.54999999993,0.8574828039741925
2018-02-03,562630,0,0.0
2018-02-04,562630,0,0.0
2018-02-05,562630,447074.45999999996,0.7946153955530276
2018-02-06,562630,450866.76000000007,0.801355704459414
2018-02-07,562630,448028.04,0.7963102571850061
2018-02-08,562630,402467.72000000003,0.7153328475196844
2018-02-09,562630,419096.34,0.7448880081047936
2018-02-10,562630,0,0.0
2018-02-11,562630,0,0.0
2018-02-12,562630,441666.79,0.785003981302099
2018-02-13,562630,456624.06,0.8115885395375291
2018-02-14,562630,464825.76000000007,0.8261659705312551
2018-02-15,562630,494977.06000000006,0.8797558964150508
2018-02-16,562630,443567.62,0.788382453832892
2018-02-17,562630,0,0.0
2018-02-18,562630,0,0.0
2018-02-19,562630,0,0.0
2018-02-20,562630,418918.24,0.7445714590405773
2018-02-21,562630,410206.24000000005,0.729087037662407
2018-02-22,562630,415216.69,0.7379924461902139
2018-02-23,562630,425909.6,0.7569976716492188
2018-02-24,562630,0,0.0
2018-02-25,562630,0,0.0
2018-02-26,562630,428368.56,0.7613681460284735
2018-02-27,562630,412119.52,0.7324876384124558
2018-02-28,562630,397359.29999999993,0.7062533103460532
2018-03-01,562630,377612.24999999994,0.671155555160585
2018-03-02,562630,393724.05,0.6997921369283543
2018-03-03,562630,0,0.0
2018-03-04,562630,0,0.0
2018-03-05,562630,397341.5200000001,0.7062217087606422
2018-03-06,577630,399970.80000000005,0.6924342572234823
2018-03-07,577630,398500.34,0.6898885791942939
2018-03-08,577630,407091.26000000007,0.7047612831743505
2018-03-09,577630,425438.45,0.7365241590637606
2018-03-10,577630,0,0.0
2018-03-11,577630,0,0.0
2018-03-12,577630,419125.63000000006,0.725595329189966
2018-03-13,577630,419733.88999999996,0.7266483562141854
2018-03-14,577630,420564.88,0.728086976091962
2018-03-15,577630,406628.81,0.7039606841749909
2018-03-16,577630,407227.44,0.7049970396274432
2018-03-17,577630,0,0.0
2018-03-18,577630,0,0.0
2018-03-19,577630,394636.82999999996,0.6832000242369682
2018-03-20,577630,388864.97,0.6732077108183439
2018-03-21,577630,399942.36,0.6923850215535896
2018-03-22,577630,364988.3499999999,0.6318722192406903
2018-03-23,577630,358225.29,0.6201639284663192
2018-03-24,577630,0,0.0
2018-03-25,577630,0,0.0
2018-03-26,577630,369609.48,0.6398723750497723
2018-03-27,577630,356161.49,0.6165910530962727
2018-03-28,577630,338093.31,0.5853112026729913
2018-03-29,577630,359233.14,0.6219087305022246
2018-03-30,577630,0,0.0
2018-03-31,577630,0,0.0
2018-04-01,577630,0,0.0
2018-04-02,577630,327977.44999999995,0.5677985042328133
2018-04-03,577630,339273.66,0.5873546387826116
2018-04-04,577630,347387.31,0.6014010872011495
2018-04-05,577630,372709.44,0.6452390630680539
2018-04-06,577630,344148.83999999997,0.5957946090057649
2018-04-07,577630,0,0.0
2018-04-08,577630,0,0.0
2018-04-09,577630,334703.42,0.5794425843533058
2018-04-10,577630,369942.44999999995,0.6404488167165832
2018-04-11,577630,366770.54999999993,0.6349575853054722
2018-04-12,577630,375127.53,0.6494252895452106
2018-04-13,577630,366669.56999999995,0.6347827675155375
2018-04-14,577630,0,0.0
2018-04-15,577630,0,0.0
2018-04-16,577630,380241.87000000005,0.6582792964354346
2018-04-17,577630,395413.51,0.6845446219898551
2018-04-18,577630,403240.26,0.6980943856794142
2018-04-19,577630,390378.9000000001,0.6758286446341085
2018-04-20,577630,379808.24000000005,0.6575285909665357
2018-04-21,577630,0,0.0
2018-04-22,577630,0,0.0
2018-04-23,577630,374265.76,0.6479333829614113
2018-04-24,577630,356649.19999999995,0.617435382511296
2018-04-25,577630,366732.56,0.6348918165607742
2018-04-26,577630,349418.67000000004,0.6049178020532175
2018-04-27,577630,369561.5800000001,0.6397894499939409
2018-04-28,577630,0,0.0
2018-04-29,577630,0,0.0
2018-04-30,577630,363389.92,0.6291049980091061
2018-05-01,577630,357231.24000000005,0.6184430171563112
2018-05-02,577630,367753.03,0.6366584664923913
2018-05-03,577630,404545.1599999999,0.7003534442463167
2018-05-04,577630,412967.39999999997,0.7149341273825804
2018-05-05,577630,0,0.0
2018-05-06,577630,0,0.0
2018-05-07,577630,415687.56,0.7196433010750827
2018-05-08,577630,420827.42,0.7285414884960961
2018-05-09,577630,430568.03,0.7454045496251926
2018-05-10,577630,447066.38,0.7739666914807056
2018-05-11,577630,452920.17,0.7841008431002544
2018-05-12,577630,0,0.0
2018-05-13,577630,0,0.0
2018-05-14,577630,451202.01,0.7811263438533317
2018-05-15,577630,455867.79,0.7892037982791752
2018-05-16,577630,461271.80999999994,0.7985593026677976
2018-05-17,577630,460348.73,0.796961255474958
2018-05-18,577630,474445.44999999995,0.8213656666031888
2018-05-19,577630,0,0.0
2018-05-20,577630,0,0.0
2018-05-21,577630,475858.65,0.823812215432024
2018-05-22,577630,471152.39,0.8156646815435487
2018-05-23,577630,475114.11,0.8225232588335093
2018-05-24,577630,462466.8300000001,0.8006281356577741
2018-05-25,577630,445945.62000000005,0.7720264182954487
2018-05-26,577630,0,0.0
2018-05-27,577630,0,0.0
2018-05-28,577630,0,0.0
2018-05-29,577630,439865.12,0.7614997835984973
2018-05-30,577630,454639.32999999996,0.7870770735591988
2018-05-31,577630,446584.42,0.773132316534806
2018-06-01,577630,445408.61,0.7710967401277634
2018-06-02,592630,0,0.0
2018-06-03,592630,0,0.0
2018-06-04,592630,448665.56000000006,0.7570753421190288
2018-06-05,592630,443824.59,0.748906720888244
2018-06-06,592630,457009.62,0.7711550545871791
2018-06-07,592630,462593.81,0.780577780402612
2018-06-08,592630,441873.22000000003,0.7456139918667635
2018-06-09,592630,0,0.0
2018-06-10,592630,0,0.0
2018-06-11,592630,412764.80000000005,0.6964966336500009
2018-06-12,592630,409731.07000000007,0.6913775374179506
2018-06-13,592630,409524.89999999997,0.6910296475035013
2018-06-14,592630,421490.4100000001,0.7112201711016993
2018-06-15,592630,417014.4199999999,0.7036674147444442
2018-06-16,592630,0,0.0
2018-06-17,592630,0,0.0
2018-06-18,592630,423341.79,0.7143441776487859
2018-06-19,592630,410428.56999999995,0.6925544943725427
2018-06-20,592630,399569.61000000004,0.6742311560332754
2018-06-21,592630,381675.32999999996,0.6440364645731738
2018-06-22,592630,401271.73,0.6771033022290468
2018-06-23,592630,0,0.0
2018-06-24,592630,0,0.0
2018-06-25,592630,381336.31,0.6434644044344701
2018-06-26,592630,388978.98,0.6563605959873783
2018-06-27,592630,394417.65,0.6655377723031234
2018-06-28,592630,391497.64,0.6606105664579923
2018-06-29,592630,401543.66,0.6775621551389568
2018-06-30,592630,0,0.0
2018-07-01,592630,0,0.0
2018-07-02,592630,383127.86000000004,0.6464874542294519
2018-07-03,592630,389819.06000000006,0.6577781415048176
2018-07-04,592630,0,0.0
2018-07-05,592630,393863.23999999993,0.6646022644820545
2018-07-06,592630,392107.31000000006,0.6616393196429476
2018-07-07,592630,0,0.0
2018-07-08,592630,0,0.0
2018-07-09,592630,405863.47,0.6848513743819921
2018-07-10,592630,394475.89,0.66563604609959
2018-07-11,592630,386619.19999999995,0.6523787185933887
2018-07-12,592630,374635.54,0.6321575688034693
2018-07-13,592630,372352.1500000001,0.6283045913976681
2018-07-14,592630,0,0.0
2018-07-15,592630,0,0.0
2018-07-16,592630,360583.64,0.6084464843156776
2018-07-17,592630,362517.86,0.6117102745389197
2018-07-18,592630,361389.7,0.6098066247068153
2018-07-19,592630,368828.71,0.6223591617029175
2018-07-20,592630,359536.46,0.6066794796078497
2018-07-21,592630,0,0.0
2018-07-22,592630,0,0.0
2018-07-23,592630,350444.2,0.5913372593355045
2018-07-24,592630,339782.49,0.5733467593608154
2018-07-25,592630,328519.19,0.554341140340516
2018-07-26,592630,316523.18999999994,0.5340991681150127
2018-07-27,592630,329968.64,0.5567869328248655
2018-07-28,592630,0,0.0
2018-07-29,592630,0,0.0
2018-07-30,592630,328637.85000000003,0.5545413664512429
2018-07-31,592630,326250.77999999997,0.5505134400890943
2018-08-01,592630,318202.18999999994,0.5369323017734504
2018-08-02,592630,324617.76,0.5477578927830181
2018-08-03,592630,335518.37,0.5661515110608643
2018-08-04,592630,0,0.0
2018-08-05,592630,0,0.0
2018-08-06,592630,346922.11,0.5853941076219563
2018-08-07,592630,355703.95,0.6002125272092199
2018-08-08,592630,345830.19,0.5835516089296863
2018-08-09,592630,333874.58,0.563377790526973
2018-08-10,592630,325519.09,0.5492787911513086
2018-08-11,592630,0,0.0
2018-08-12,592630,0,0.0
2018-08-13,592630,318894.13000000006,0.5380998768202758
2018-08-14,592630,318747.87999999995,0.537853095523345
2018-08-15,592630,295688.57,0.49894296610026495
2018-08-16,592630,301508.15,0.5087628874677287
2018-08-17,592630,312139.19000000006,0.5267016350842854
2018-08-18,592630,0,0.0
2018-08-19,592630,0,0.0
2018-08-20,592630,316651.38999999996,0.53431549195957
2018-08-21,592630,322991.22000000003,0.5450132797867135
2018-08-22,592630,321816.07000000007,0.5430303393348296
2018-08-23,592630,306989.72,0.5180124529639066
2018-08-24,592630,311556.89,0.5257190658589677
2018-08-25,592630,0,0.0
2018-08-26,592630,0,0.0
2018-08-27,592630,330588.2200000001,0.5578324080792402
2018-08-28,592630,325477.74,0.5492090174307747
2018-08-29,592630,337212.63,0.569010394343857
2018-08-30,592630,321830.42,0.5430545534313146
2018-08-31,592630,314856.72,0.5312871774969204
2018-09-01,592630,0,0.0
2018-09-02,592630,0,0.0
2018-09-03,592630,0,0.0
2018-09-04,592630,305714.52,0.5158606887940199
2018-09-05,592630,297920.97000000003,0.5027099033123534
2018-09-06,592630,267127.05,0.45074844337951164
2018-09-07,607630,269460.06000000006,0.4434607573687936
2018-09-08,607630,0,0.0
2018-09-09,607630,0,0.0
2018-09-10,607630,265323.4,0.4366528973223837
2018-09-11,607630,280517.48000000004,0.4616583776311243
2018-09-12,607630,283764.23,0.4670016786531277
2018-09-13,607630,304157.86000000004,0.5005642578542864
2018-09-14,607630,321176.87999999995,0.5285731119266658
2018-09-15,607630,0,0.0
2018-09-16,607630,0,0.0
2018-09-17,607630,321154.0999999999,0.5285356220068133
2018-09-18,607630,336943.91000000003,0.5545215180290638
2018-09-19,607630,341405.50999999995,0.5618641442983394
2018-09-20,607630,348401.79999999993,0.57337820713263
2018-09-21,607630,349605.23,0.5753587380478251
2018-09-22,607630,0,0.0
2018-09-23,607630,0,0.0
2018-09-24,607630,347069.29,0.5711852443098596
2018-09-25,607630,334313.3800000001,0.5501923538995772
2018-09-26,607630,323296.32,0.5320611556374768
2018-09-27,607630,317041.35000000003,0.5217671115646035
2018-09-28,607630,314053.6600000001,0.5168501555222752
2018-09-29,607630,0,0.0
2018-09-30,607630,0,0.0
2018-10-01,607630,312915.98999999993,0.5149778483616674
2018-10-02,607630,314097.37,0.5169220907460131
2018-10-03,607630,315519.95,0.5192632852229153
2018-10-04,607630,308074.42,0.5070098908875467
2018-10-05,607630,299571.66,0.49301657258529036
2018-10-06,607630,0,0.0
2018-10-07,607630,0,0.0
2018-10-08,607630,294569.91,0.48478500074058223
2018-10-09,607630,291464.11,0.47967366654049337
2018-10-10,607630,259031.98,0.4262988660862696
2018-10-11,607630,230071.34000000003,0.3786372298931916
2018-10-12,607630,235756.71000000005,0.38799386139591535
2018-10-13,607630,0,0.0
2018-10-14,607630,0,0.0
2018-10-15,607630,235029.91,0.38679773875549267
2018-10-16,607630,258217.22000000003,0.4249579842996561
2018-10-17,607630,237314.94,0.39055830028142124
2018-10-18,607630,214594.66000000003,0.35316666392376944
2018-10-19,607630,201470.35000000003,0.33156748350147297
2018-10-20,607630,0,0.0
2018-10-21,607630,0,0.0
2018-10-22,607630,187453.46000000002,0.30849934993334766
2018-10-23,607630,189123.26000000004,0.31124740384773636
2018-10-24,607630,161813.99,0.2663034906110626
2018-10-25,607630,178675.01,0.2940523180224808
2018-10-26,607630,190975.63,0.3142959202146043
2018-10-27,607630,0,0.0
2018-10-28,607630,0,0.0
2018-10-29,607630,168350.25,0.2770604644273653
2018-10-30,607630,240881.52999999997,0.396427974260652
2018-10-31,607630,257126.27000000002,0.42316256603525176
2018-11-01,607630,245141.53999999998,0.4034388361338314
2018-11-02,607630,241930.32000000004,0.3981540081957771
2018-11-03,607630,0,0.0
2018-11-04,607630,0,0.0
2018-11-05,607630,247592.29,0.4074721294208647
2018-11-06,607630,273972.42000000004,0.45088692131724906
2018-11-07,607630,301797.08,0.4966790316475487
2018-11-08,607630,284801.97,0.468709527179369
2018-11-09,607630,267760.36000000004,0.4406634958774255
2018-11-10,607630,0,0.0
2018-11-11,607630,0,0.0
2018-11-12,607630,255288.46,0.4201380116189128
2018-11-13,607630,248953.07000000004,0.40971161726708694
2018-11-14,607630,247334.46,0.40704780869937296
2018-11-15,607630,264278.10000000003,0.43493260701413694
2018-11-16,607630,254938.27999999997,0.4195617069598275
2018-11-17,607630,0,0.0
2018-11-18,607630,0,0.0
2018-11-19,607630,229707.27,0.3780380659282787
2018-11-20,607630,222490.32,0.3661608544673568
2018-11-21,607630,233774.74999999997,0.38473207379490804
2018-11-22,607630,0,0.0
2018-11-23,607630,221906.1,0.36519938120237644
2018-11-24,607630,0,0.0
2018-11-25,607630,0,0.0
2018-11-26,607630,245879.79,0.404653802478482
2018-11-27,607630,235661.05,0.38783643006434837
2018-11-28,607630,261292.76,0.43001951845695574
2018-11-29,607630,256832.84,0.42267965702812565
2018-11-30,607630,243736.28999999998,0.4011261623027171
2018-12-01,607630,0,0.0
2018-12-02,607630,0,0.0
2018-12-03,607630,254220.13,0.41837981995622336
2018-12-04,607630,198545.67,0.3267542254332406
2018-12-05,607630,0,0.0
2018-12-06,607630,202933.40999999995,0.33397529746720855
2018-12-07,622630,184787.08999999997,0.29678475177874497
2018-12-08,622630,0,0.0
2018-12-09,622630,0,0.0
2018-12-10,622630,179779.17999999996,0.28874159613253453
2018-12-11,622630,163343.30000000002,0.2623440887846715
2018-12-12,622630,170881.68999999997,0.2744514237990459
2018-12-13,622630,155185.87,0.24924251963445385
2018-12-14,622630,155888.99,0.2503717938422498
2018-12-15,622630,0,0.0
2018-12-16,622630,0,0.0
2018-12-17,622630,140458.75000000003,0.2255894351380435
2018-12-18,622630,143068.11000000002,0.22978030290862955
2018-12-19,622630,117982.26000000001,0.18949016269694685
2018-12-20,622630,107496.91,0.17264974382859805
2018-12-21,622630,108791.18000000004,0.17472845831392647
2018-12-22,622630,0,0.0
2018-12-23,622630,0,0.0
2018-12-24,622630,83367.34000000001,0.1338954756436407
2018-12-25,622630,0,0.0
2018-12-26,622630,128167.50000000001,0.20584857780704433
2018-12-27,622630,136321.52000000002,0.21894467018935806
2018-12-28,622630,132212.34999999998,0.21234497213433334
2018-12-29,622630,0,0.0
2018-12-30,622630,0,0.0
2018-12-31,622630,140457.84000000003,0.2255879735958756
2019-01-01,622630,0,0.0
2019-01-02,622630,145354.91999999998,0.233453126254758
2019-01-03,622630,134638.08999999997,0.21624092960506233
2019-01-04,622630,161431.70999999996,0.2592739026388063
2019-01-05,622630,0,0.0
2019-01-06,622630,0,0.0
2019-01-07,622630,178665.03,0.2869521706310329
2019-01-08,622630,180610.75000000003,0.2900771726386458
2019-01-09,622630,189833.35999999996,0.3048895170486484
2019-01-10,622630,189866.95,0.30494346562163727
2019-01-11,622630,187860.91999999998,0.3017216003083693
2019-01-12,622630,0,0.0
2019-01-13,622630,0,0.0
2019-01-14,622630,179817.94999999998,0.2888038642532483
2019-01-15,622630,171135.18,0.2748585516277725
2019-01-16,622630,171342.72000000003,0.2751918796074716
2019-01-17,622630,181364.83,0.2912882932078441
2019-01-18,622630,206715.14,0.33200318005878293
2019-01-19,622630,0,0.0
2019-01-20,622630,0,0.0
2019-01-21,622630,0,0.0
2019-01-22,622630,193086.18999999997,0.3101138557409697
2019-01-23,622630,179151.69999999995,0.2877338065946067
2019-01-24,622630,184384.75,0.2961385574096976
2019-01-25,622630,210125.8,0.33748100798226877
2019-01-26,622630,0,0.0
2019-01-27,622630,0,0.0
2019-01-28,622630,213783.30000000002,0.3433552832340234
2019-01-29,622630,218119.88000000003,0.3503202222828968
2019-01-30,622630,217614.98,0.349509307293256
2019-01-31,622630,219503.26,0.3525420554743588
2019-02-01,622630,231978.93000000002,0.37257910797745053
2019-02-02,622630,0,0.0
2019-02-03,622630,0,0.0
2019-02-04,622630,233047.83,0.37429585789313075
2019-02-05,622630,239701.63999999998,0.3849824775548881
2019-02-06,622630,225663.74000000002,0.36243634261118163
2019-02-07,622630,222615.78,0.3575410436374733
2019-02-08,622630,219983.34999999998,0.3533131233637955
2019-02-09,622630,0,0.0
2019-02-10,622630,0,0.0
2019-02-11,622630,229167.12999999998,0.3680631032876668
2019-02-12,622630,238955.26,0.3837837238809566
2019-02-13,622630,245455.17,0.3942231662464064
2019-02-14,622630,271856.37,0.4366258773268233
2019-02-15,622630,285892.68,0.45916945858696173
2019-02-16,622630,0,0.0
2019-02-17,622630,0,0.0
2019-02-18,622630,0,0.0
2019-02-19,622630,283426.89,0.4552091771999422
2019-02-20,622630,298083.69999999995,0.4787493374877535
2019-02-21,622630,301009.8499999999,0.4834489986027013
2019-02-22,622630,294300.1699999999,0.472672646676196
2019-02-23,622630,0,0.0
2019-02-24,622630,0,0.0
2019-02-25,622630,295185.86,0.47409514478904
2019-02-26,622630,296295.12,0.47587671650900215
2019-02-27,622630,292240.4,0.4693644700705074
2019-02-28,622630,292659.12,0.470036972198577
2019-03-01,622630,306255.44000000006,0.4918738897900841
2019-03-02,622630,0,0.0
2019-03-03,622630,0,0.0
2019-03-04,622630,309182.5799999999,0.4965751409344232
2019-03-05,622630,300677.48000000004,0.482915182371553
2019-03-06,637630,296687.92,0.4652979314022238
2019-03-07,637630,291207.25999999995,0.4567025704562206
2019-03-08,637630,290898.8399999999,0.45621887301413033
2019-03-09,637630,0,0.0
2019-03-10,637630,0,0.0
2019-03-11,637630,306310.44,0.48038900302683374
2019-03-12,637630,295407.73000000004,0.46329019964556256
2019-03-13,637630,299423.81999999995,0.4695886642723836
2019-03-14,637630,294903.17,0.4624988943431143
2019-03-15,637630,314284.43999999994,0.49289468814202586
2019-03-16,637630,0,0.0
2019-03-17,637630,0,0.0
2019-03-18,637630,326075.18,0.5113861957561595
2019-03-19,637630,323677.74000000005,0.5076262722895724
2019-03-20,637630,323161.25,0.5068162570769882
2019-03-21,637630,332921.04000000004,0.5221226102912347
2019-03-22,637630,295913.1099999999,0.46408279096027466
2019-03-23,637630,0,0.0
2019-03-24,637630,0,0.0
2019-03-25,637630,306476.2,0.48064896570111193
2019-03-26,637630,309792.06,0.48584925426971753
2019-03-27,637630,307537.96,0.4823141320201371
2019-03-28,637630,314472.96,0.493190345498173
2019-03-29,637630,330724.01,0.5186769913586249
2019-03-30,637630,0,0.0
2019-03-31,637630,0,0.0
2019-04-01,637630,340879.33,0.5346036572934147
2019-04-02,637630,339235.56999999995,0.5320257359283597
2019-04-03,637630,337575.25,0.5294218433887992
2019-04-04,637630,340682.49,0.5342949516177093
2019-04-05,637630,345340.41000000003,0.5416000031366154
2019-04-06,637630,0,0.0
2019-04-07,637630,0,0.0
2019-04-08,637630,348442.07999999996,0.5464643758919749
2019-04-09,637630,335862.61999999994,0.5267359126766306
2019-04-10,637630,337916.30000000005,0.5299567147091574
2019-04-11,637630,344060.49999999994,0.5395927105060928
